Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
MRVL,NAKED_LONG,BULLISH,TIME,2021-06-02,2021-06-07,5,1117.73,1141.59,23.86,1.7
COHR,DIAGONAL,BULLISH,TIME,2021-05-25,2021-06-09,15,1863.26,1615.2,-248.07,-13.3
TQQQ,NAKED_LONG,BEARISH,TIME,2021-06-07,2021-06-14,7,759.88,644.5,-115.37,-8.3
NVDA,NAKED_LONG,BEARISH,TIME,2021-06-07,2021-06-14,7,1292.63,1181.93,-110.7,-7.9
SOXL,NAKED_LONG,BULLISH,TIME,2021-06-08,2021-06-14,6,1223.2,1094.59,-128.61,-9.2
SOXL,NAKED_LONG,BULLISH,TIME,2021-06-09,2021-06-14,5,1211.08,1096.12,-114.96,-8.2
GOOGL,DIAGONAL,BULLISH,TIME,2021-06-03,2021-06-18,15,2515.53,2459.94,-55.59,-2.2
GDX,NAKED_LONG,BULLISH,TIME,2021-06-14,2021-06-21,7,767.05,706.02,-61.03,-4.4
TQQQ,NAKED_LONG,BEARISH,TIME,2021-06-14,2021-06-21,7,1298.2,1256.45,-41.75,-3.0
SOXL,NAKED_LONG,BEARISH,TIME,2021-06-14,2021-06-21,7,1184.72,1088.49,-96.22,-6.9
NVDA,NAKED_LONG,BEARISH,TIME,2021-06-14,2021-06-21,7,1187.73,1231.29,43.56,3.1
MSTR,DIAGONAL,BULLISH,TIME,2021-06-07,2021-06-22,15,1515.96,1832.63,316.67,20.9
NVDA,NAKED_LONG,BULLISH,TIME,2021-06-21,2021-06-28,7,1232.99,1312.61,79.63,5.7
AMZN,NAKED_LONG,BULLISH,TIME,2021-06-21,2021-06-28,7,3573.54,3574.49,0.96,0.0
MU,NAKED_LONG,BULLISH,TIME,2021-06-21,2021-06-28,7,1705.28,1827.43,122.15,7.2
VRT,DIAGONAL,BULLISH,TIME,2021-06-18,2021-07-06,18,1088.15,1140.89,52.73,3.8
VRT,NAKED_LONG,BULLISH,TIME,2021-06-28,2021-07-06,8,1116.02,1144.55,28.53,2.0
GDX,NAKED_LONG,BULLISH,TIME,2021-06-28,2021-07-06,8,1381.43,1385.0,3.57,0.3
GOOGL,NAKED_LONG,BEARISH,TIME,2021-06-28,2021-07-06,8,2343.38,2413.31,69.92,3.0
MU,NAKED_LONG,BEARISH,TIME,2021-06-28,2021-07-06,8,1854.39,1896.95,42.56,2.3
MSTR,DIAGONAL,BULLISH,TIME,2021-06-22,2021-07-07,15,1908.72,2267.09,358.37,18.8
IWM,NAKED_LONG,BULLISH,TIME,2021-07-06,2021-07-12,6,4416.62,4434.78,18.16,0.4
TQQQ,NAKED_LONG,BEARISH,TIME,2021-07-06,2021-07-12,6,1334.99,1361.59,26.6,1.9
SOXL,NAKED_LONG,BULLISH,TIME,2021-07-07,2021-07-12,5,1091.28,1174.11,82.83,5.9
TQQQ,NAKED_LONG,BEARISH,TIME,2021-07-07,2021-07-12,5,1341.31,1362.5,21.19,1.5
AMZN,NAKED_LONG,BULLISH,TIME,2021-07-12,2021-07-19,7,3928.47,3763.2,-165.27,-4.2
CRM,NAKED_LONG,BULLISH,TIME,2021-07-12,2021-07-19,7,4962.78,4833.64,-129.14,-2.6
MSTR,DIAGONAL,BULLISH,TIME,2021-07-06,2021-07-21,15,2345.03,1774.49,-570.54,-24.3
SHOP,NAKED_LONG,BEARISH,TIME,2021-07-19,2021-07-26,7,3319.81,3820.75,500.94,15.1
TQQQ,NAKED_LONG,BEARISH,TIME,2021-07-21,2021-07-26,5,1352.24,1448.44,96.2,6.9
SOXL,NAKED_LONG,BEARISH,TIME,2021-07-21,2021-07-26,5,1337.24,1298.24,-39.0,-2.8
CRM,NAKED_LONG,BULLISH,TIME,2021-07-26,2021-08-02,7,5063.55,4917.13,-146.42,-2.9
TQQQ,DIAGONAL,BULLISH,TIME,2021-07-19,2021-08-03,15,1307.94,1420.14,112.2,8.0
AAPL,DIAGONAL,BULLISH,TIME,2021-07-19,2021-08-03,15,2946.15,3012.35,66.19,2.2
SOXL,NAKED_LONG,BEARISH,TIME,2021-08-02,2021-08-09,7,1446.27,1393.95,-52.32,-3.6
SOXL,NAKED_LONG,BEARISH,TIME,2021-08-03,2021-08-09,6,1471.95,1396.16,-75.79,-5.1
NVDA,DIAGONAL,BULLISH,TIME,2021-07-26,2021-08-10,15,939.87,902.65,-37.22,-2.7
SOXL,NAKED_LONG,BULLISH,TIME,2021-08-09,2021-08-16,7,1300.05,1123.46,-176.59,-12.6
SOXL,NAKED_LONG,BULLISH,TIME,2021-08-10,2021-08-16,6,1264.59,1125.0,-139.59,-10.0
TQQQ,DIAGONAL,BULLISH,TIME,2021-08-02,2021-08-17,15,721.34,686.21,-35.13,-2.5
QCOM,DIAGONAL,BULLISH,TIME,2021-08-03,2021-08-18,15,3008.14,2772.42,-235.72,-7.8
NOW,DIAGONAL,BULLISH,TIME,2021-08-03,2021-08-18,15,2415.07,2403.28,-11.79,-0.5
TQQQ,NAKED_LONG,BEARISH,TIME,2021-08-16,2021-08-23,7,1395.62,1508.36,112.74,8.1
NVDA,DIAGONAL,BULLISH,TIME,2021-08-09,2021-08-24,15,953.32,990.07,36.76,2.6
TQQQ,NAKED_LONG,BEARISH,TIME,2021-08-23,2021-08-30,7,758.18,799.2,41.02,2.9
TQQQ,NAKED_LONG,BEARISH,TIME,2021-08-24,2021-08-30,6,743.63,799.81,56.19,4.0
SOXL,DIAGONAL,BULLISH,TIME,2021-08-17,2021-09-01,15,1120.99,1154.46,33.47,2.4
TQQQ,DIAGONAL,BULLISH,TIME,2021-08-18,2021-09-02,15,1384.41,1580.45,196.04,14.0
SOXL,DIAGONAL,BULLISH,TIME,2021-08-18,2021-09-02,15,1017.24,1163.15,145.9,10.4
NVDA,DIAGONAL,BULLISH,TIME,2021-08-18,2021-09-02,15,1224.86,1533.05,308.19,22.0
TQQQ,NAKED_LONG,BEARISH,TIME,2021-08-30,2021-09-07,8,803.5,800.77,-2.73,-0.2
SOXL,NAKED_LONG,BEARISH,TIME,2021-08-30,2021-09-07,8,1312.99,1266.81,-46.18,-3.3
SOXL,NAKED_LONG,BULLISH,TIME,2021-09-01,2021-09-07,6,1179.97,1194.93,14.97,1.1
MSFT,NAKED_LONG,BULLISH,TIME,2021-09-02,2021-09-07,5,5994.17,5968.17,-26.0,-0.4
MSFT,DIAGONAL,BULLISH,TIME,2021-09-07,2021-09-22,15,6002.7,5922.77,-79.93,-1.3
MU,DIAGONAL,BULLISH,TIME,2021-09-07,2021-09-22,15,1691.01,1515.8,-175.22,-10.4
QCOM,DIAGONAL,BULLISH,TIME,2021-09-07,2021-09-22,15,2735.65,2513.16,-222.5,-8.1
TQQQ,NAKED_LONG,BEARISH,TIME,2021-09-22,2021-09-27,5,773.12,777.08,3.96,0.3
ANET,DIAGONAL,BULLISH,TIME,2021-09-22,2021-10-07,15,1384.89,1466.41,81.52,5.8
META,DIAGONAL,BULLISH,TIME,2021-09-22,2021-10-07,15,7427.3,7175.94,-251.37,-3.4
SOXL,DIAGONAL,BULLISH,TIME,2021-09-27,2021-10-12,15,1216.2,1076.17,-140.03,-10.0
TQQQ,NAKED_LONG,BEARISH,TIME,2021-10-07,2021-10-12,5,884.19,837.11,-47.08,-3.4
SOXL,NAKED_LONG,BEARISH,TIME,2021-10-07,2021-10-12,5,1339.88,1206.99,-132.89,-9.5
NVDA,NAKED_LONG,BEARISH,TIME,2021-10-07,2021-10-12,5,1008.6,977.49,-31.12,-2.2
QCOM,NAKED_LONG,BULLISH,TIME,2021-10-08,2021-10-13,5,2402.42,2375.52,-26.9,-1.1
PLTR,NAKED_LONG,BEARISH,TIME,2021-10-12,2021-10-18,6,701.3,631.97,-69.33,-5.0
AAPL,NAKED_LONG,BULLISH,TIME,2021-10-13,2021-10-18,5,2877.57,2984.6,107.03,3.7
CRM,CREDIT_SPREAD,BULLISH,TIME,2021-10-08,2021-10-25,17,365.47,113.0,252.47,18.1
MU,NAKED_LONG,BULLISH,TIME,2021-10-18,2021-10-25,7,1395.08,1417.27,22.19,1.6
TQQQ,DIAGONAL,BULLISH,TIME,2021-10-12,2021-10-27,15,808.88,847.12,38.25,2.7
SOXL,DIAGONAL,BULLISH,TIME,2021-10-12,2021-10-27,15,1124.56,1143.35,18.78,1.3
NVDA,DIAGONAL,BULLISH,TIME,2021-10-12,2021-10-27,15,986.06,1119.92,133.86,9.6
AAPL,NAKED_LONG,BULLISH,TIME,2021-10-25,2021-11-01,7,3026.04,3009.54,-16.5,-0.5
TQQQ,NAKED_LONG,BEARISH,TIME,2021-10-26,2021-11-01,6,890.62,846.55,-44.07,-3.2
SOXL,NAKED_LONG,BULLISH,TIME,2021-10-27,2021-11-01,5,1171.01,1269.99,98.98,7.1
SHOP,NAKED_LONG,BULLISH,TIME,2021-10-27,2021-11-01,5,3130.42,3708.9,578.48,18.5
ANET,DIAGONAL,BULLISH,TIME,2021-10-18,2021-11-02,15,1073.25,1786.5,713.25,51.0
AAPL,NAKED_LONG,BULLISH,TIME,2021-11-01,2021-11-08,7,3014.76,3043.03,28.27,0.9
AMZN,NAKED_LONG,BULLISH,TIME,2021-11-01,2021-11-08,7,3522.84,3724.93,202.09,5.7
TQQQ,NAKED_LONG,BEARISH,TIME,2021-11-01,2021-11-08,7,850.69,881.81,31.12,2.2
SOXL,NAKED_LONG,BEARISH,TIME,2021-11-01,2021-11-08,7,1357.39,1750.33,392.93,28.1
TQQQ,NAKED_LONG,BEARISH,TIME,2021-11-02,2021-11-08,6,850.49,882.39,31.9,2.3
SOXL,NAKED_LONG,BEARISH,TIME,2021-11-02,2021-11-08,6,1402.0,1752.83,350.83,25.0
SOXL,NAKED_LONG,BEARISH,TIME,2021-11-08,2021-11-15,7,1767.72,1894.37,126.66,7.2
TSLA,DIAGONAL,BULLISH,TIME,2021-11-08,2021-11-23,15,10881.48,11047.99,166.51,1.5
MU,NAKED_LONG,BEARISH,TIME,2021-11-23,2021-11-29,6,1934.12,1999.71,65.6,3.4
NVDA,CREDIT_SPREAD,BULLISH,TIME,2021-11-15,2021-11-30,15,547.23,540.07,7.15,0.5
MSTR,NAKED_LONG,BEARISH,TIME,2021-11-30,2021-12-06,6,2197.99,1810.18,-387.81,-17.6
TQQQ,DIAGONAL,BULLISH,TIME,2021-11-23,2021-12-08,15,952.24,1125.9,173.66,12.4
SOXL,DIAGONAL,BULLISH,TIME,2021-11-23,2021-12-08,15,1909.42,2332.96,423.55,22.2
NVDA,DIAGONAL,BULLISH,TIME,2021-11-23,2021-12-08,15,893.89,883.69,-10.2,-0.7
QCOM,DIAGONAL,BULLISH,TIME,2021-11-24,2021-12-09,15,4508.29,3946.39,-561.9,-12.5
TQQQ,NAKED_LONG,BEARISH,TIME,2021-12-08,2021-12-13,5,1248.33,1189.57,-58.75,-4.2
GDX,DIAGONAL,BULLISH,TIME,2021-11-29,2021-12-14,15,1285.4,1166.96,-118.44,-8.5
ANET,NAKED_LONG,BEARISH,TIME,2021-12-13,2021-12-20,7,709.02,837.67,128.66,9.2
SOXL,DIAGONAL,BULLISH,TIME,2021-12-06,2021-12-21,15,1975.05,2367.29,392.25,19.9
AAPL,DIAGONAL,BEARISH,TIME,2021-12-08,2021-12-23,15,3888.93,3930.07,41.14,1.1
SOXL,DIAGONAL,BULLISH,TIME,2021-12-09,2021-12-27,18,2229.43,2688.17,458.74,20.6
NVDA,DIAGONAL,BULLISH,TIME,2021-12-09,2021-12-27,18,887.53,899.69,12.15,0.9
TQQQ,DIAGONAL,BULLISH,TIME,2021-12-14,2021-12-29,15,1099.8,1223.0,123.19,8.8
MRVL,NAKED_LONG,BEARISH,TIME,2022-01-03,2022-01-10,7,2223.34,1969.5,-253.84,-10.7
MSFT,DIAGONAL,BULLISH,TIME,2022-01-03,2022-01-18,15,7269.46,6432.71,-836.75,-11.5
SHOP,DIAGONAL,BULLISH,TIME,2022-01-03,2022-01-18,15,3588.26,3021.64,-566.61,-15.8
TQQQ,NAKED_LONG,BEARISH,TIME,2022-01-11,2022-01-18,7,2334.94,2031.44,-303.5,-12.8
AVGO,DIAGONAL,BULLISH,TIME,2022-01-18,2022-02-02,15,1215.57,1348.37,132.81,5.6
SNOW,DIAGONAL,BULLISH,TIME,2022-01-18,2022-02-02,15,7457.88,7393.33,-64.56,-0.9
VRT,DIAGONAL,BULLISH,TIME,2022-01-18,2022-02-02,15,2183.8,2091.63,-92.17,-3.9
TSLA,CREDIT_SPREAD,BULLISH,TIME,2022-02-02,2022-02-17,15,563.13,466.13,97.0,4.1
CRM,CREDIT_SPREAD,BULLISH,TIME,2022-02-02,2022-02-17,15,720.84,522.65,198.19,8.4
WDAY,CREDIT_SPREAD,BULLISH,TIME,2022-02-02,2022-02-17,15,780.48,578.6,201.88,8.5
TQQQ,DIAGONAL,BEARISH,TIME,2022-02-02,2022-02-17,15,1215.2,1021.25,-193.94,-8.2
SOXL,DIAGONAL,BEARISH,TIME,2022-02-02,2022-02-17,15,2530.74,2133.69,-397.05,-15.7
TQQQ,DIAGONAL,BULLISH,TIME,2022-02-17,2022-03-04,15,1897.54,1551.67,-345.87,-14.6
AAPL,DIAGONAL,BULLISH,TIME,2022-02-17,2022-03-04,15,3876.56,3447.09,-429.47,-11.1
GDX,DIAGONAL,BEARISH,TIME,2022-02-17,2022-03-04,15,1691.43,1623.09,-68.34,-2.9
SOXL,DIAGONAL,BULLISH,TIME,2022-02-18,2022-03-07,17,1815.14,1279.26,-535.88,-22.6
NVDA,DIAGONAL,BULLISH,TIME,2022-03-04,2022-03-21,17,2118.14,2335.01,216.88,9.1
AAPL,DIAGONAL,BULLISH,TIME,2022-03-04,2022-03-21,17,3536.63,3670.29,133.66,3.8
GDX,DIAGONAL,BEARISH,TIME,2022-03-04,2022-03-21,17,1755.74,1589.63,-166.11,-7.0
GDX,DIAGONAL,BEARISH,TIME,2022-03-07,2022-03-22,15,1807.08,1574.56,-232.52,-9.8
MU,CREDIT_SPREAD,BULLISH,TIME,2022-03-21,2022-04-05,15,1000.75,737.42,263.33,11.1
NVDA,DIAGONAL,BEARISH,TIME,2022-03-21,2022-04-05,15,1824.41,1620.64,-203.77,-8.6
AAPL,DIAGONAL,BEARISH,TIME,2022-03-22,2022-04-06,15,3967.17,3630.32,-336.85,-8.5
GDX,DIAGONAL,BULLISH,TIME,2022-04-05,2022-04-20,15,1669.27,1657.28,-11.99,-0.5
IWM,CREDIT_SPREAD,BULLISH,TIME,2022-04-05,2022-04-20,15,692.59,327.5,365.09,15.4
TQQQ,CREDIT_SPREAD,BULLISH,TIME,2022-04-06,2022-04-21,15,1162.47,816.07,346.4,14.6
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-04-06,2022-04-21,15,1068.67,722.07,346.6,14.6
NET,CREDIT_SPREAD,BULLISH,TIME,2022-04-20,2022-05-05,15,969.55,670.95,298.59,12.6
AVGO,DIAGONAL,BEARISH,TIME,2022-04-20,2022-05-05,15,1299.14,1306.62,7.48,0.3
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-04-21,2022-05-06,15,1038.46,836.68,201.78,8.5
AAPL,CREDIT_SPREAD,BULLISH,TIME,2022-04-21,2022-05-06,15,560.4,536.81,23.59,1.0
CRWD,DIAGONAL,BULLISH,TIME,2022-05-05,2022-05-20,15,5435.07,5400.91,-34.15,-0.6
NVDA,DIAGONAL,BULLISH,TIME,2022-05-06,2022-05-23,17,2280.17,2192.21,-87.96,-3.7
GOOGL,DIAGONAL,BULLISH,TIME,2022-05-06,2022-05-23,17,2948.5,2697.44,-251.06,-8.5
AVGO,DIAGONAL,BULLISH,TIME,2022-05-20,2022-06-06,17,1383.89,1321.61,-62.28,-2.6
QCOM,DIAGONAL,BEARISH,TIME,2022-05-20,2022-06-06,17,3903.65,3340.09,-563.56,-14.4
AAPL,DIAGONAL,BEARISH,TIME,2022-05-23,2022-06-07,15,4164.41,3681.17,-483.24,-11.6
MSFT,CREDIT_SPREAD,BULLISH,TIME,2022-06-06,2022-06-21,15,722.06,508.22,213.84,9.0
AMD,CREDIT_SPREAD,BULLISH,TIME,2022-06-06,2022-06-21,15,991.4,636.02,355.38,15.0
AMD,CREDIT_SPREAD,BULLISH,TIME,2022-06-07,2022-06-22,15,945.14,633.61,311.54,13.1
NVDA,DIAGONAL,BEARISH,TIME,2022-06-07,2022-06-22,15,1997.0,1543.34,-453.67,-19.1
AAPL,DIAGONAL,BEARISH,TIME,2022-06-21,2022-07-06,15,3553.24,3277.0,-276.23,-7.8
CRWD,DIAGONAL,BEARISH,TIME,2022-06-22,2022-07-07,15,6148.63,5771.85,-376.79,-6.1
GDX,CREDIT_SPREAD,BULLISH,TIME,2022-07-06,2022-07-21,15,921.43,599.79,321.64,13.6
AAPL,DIAGONAL,BEARISH,TIME,2022-07-07,2022-07-22,15,3656.51,3106.93,-549.58,-15.0
GOOGL,DIAGONAL,BEARISH,TIME,2022-07-07,2022-07-22,15,3190.38,2688.27,-502.11,-15.7
AAPL,NAKED_LONG,BULLISH,TIME,2022-07-25,2022-08-01,7,3273.29,3432.41,159.12,4.9
GOOGL,CREDIT_SPREAD,BULLISH,TIME,2022-07-22,2022-08-08,17,845.78,668.7,177.07,7.5
NVDA,NAKED_LONG,BEARISH,TIME,2022-08-01,2022-08-08,7,1945.69,1899.29,-46.4,-2.0
AMD,NAKED_LONG,BEARISH,TIME,2022-08-02,2022-08-08,6,2441.86,2489.61,47.75,2.0
GDX,DIAGONAL,BEARISH,TIME,2022-07-27,2022-08-11,15,1796.82,1608.15,-188.67,-8.0
MU,NAKED_LONG,BEARISH,TIME,2022-08-11,2022-08-16,5,1464.97,1479.82,14.85,0.6
NVDA,DIAGONAL,BULLISH,TIME,2022-08-08,2022-08-23,15,1902.68,1844.38,-58.3,-2.5
AAPL,DIAGONAL,BULLISH,TIME,2022-08-08,2022-08-23,15,3615.61,3570.3,-45.31,-1.3
AAPL,NAKED_LONG,BULLISH,TIME,2022-08-23,2022-08-29,6,3604.56,3472.91,-131.65,-3.7
MU,DIAGONAL,BULLISH,TIME,2022-08-16,2022-08-31,15,1530.93,1394.12,-136.8,-5.8
MSFT,CREDIT_SPREAD,BULLISH,TIME,2022-08-23,2022-09-07,15,724.34,333.09,391.25,16.5
ANET,NAKED_LONG,BEARISH,TIME,2022-09-07,2022-09-12,5,1955.17,1907.87,-47.31,-2.0
AAPL,DIAGONAL,BULLISH,TIME,2022-08-29,2022-09-13,15,3552.62,3419.11,-133.51,-3.8
AMD,DIAGONAL,BULLISH,TIME,2022-09-01,2022-09-16,15,2119.25,2003.28,-115.97,-4.9
AAPL,NAKED_LONG,BEARISH,TIME,2022-09-12,2022-09-19,7,3332.21,3449.03,116.83,3.5
AMAT,DIAGONAL,BULLISH,TIME,2022-09-13,2022-09-28,15,2223.51,1889.06,-334.45,-14.1
AAPL,DIAGONAL,BULLISH,TIME,2022-09-16,2022-10-03,17,3479.54,3312.12,-167.42,-4.8
AVGO,NAKED_LONG,BEARISH,TIME,2022-09-28,2022-10-03,5,1852.23,1875.8,23.56,1.0
ANET,DIAGONAL,BULLISH,TIME,2022-09-19,2022-10-04,15,1968.75,2142.89,174.13,7.3
HOOD,NAKED_LONG,BEARISH,TIME,2022-10-03,2022-10-10,7,2115.17,2241.8,126.63,5.3
VRT,DIAGONAL,BEARISH,TIME,2022-10-03,2022-10-18,15,2323.66,2202.9,-120.76,-5.1
AAPL,DIAGONAL,BEARISH,TIME,2022-10-04,2022-10-19,15,3752.85,3229.77,-523.08,-13.9
GOOGL,DIAGONAL,BULLISH,TIME,2022-10-10,2022-10-25,15,2294.9,2310.98,16.08,0.7
GOOGL,NAKED_LONG,BEARISH,TIME,2022-10-25,2022-10-31,6,2258.83,2435.03,176.2,7.4
AAPL,DIAGONAL,BEARISH,TIME,2022-10-19,2022-11-03,15,3493.6,3472.04,-21.56,-0.6
HOOD,DIAGONAL,BULLISH,TIME,2022-10-20,2022-11-04,15,2183.97,2629.47,445.5,18.8
PLTR,NAKED_LONG,BULLISH,TIME,2022-11-04,2022-11-09,5,2229.9,2248.72,18.82,0.8
AMZN,CREDIT_SPREAD,BULLISH,TIME,2022-10-31,2022-11-15,15,856.54,755.29,101.25,4.3
AAPL,CREDIT_SPREAD,BULLISH,TIME,2022-11-03,2022-11-18,15,872.11,806.23,65.87,2.8
VRT,NAKED_LONG,BULLISH,TIME,2022-11-15,2022-11-21,6,2371.37,2105.88,-265.49,-11.2
ANET,CREDIT_SPREAD,BULLISH,TIME,2022-11-09,2022-11-25,16,1007.87,758.5,249.36,10.5
GDX,CREDIT_SPREAD,BULLISH,TIME,2022-11-15,2022-11-30,15,1018.75,884.95,133.8,5.6
SHOP,NAKED_LONG,BEARISH,TIME,2022-11-25,2022-11-30,5,1324.93,1547.68,222.75,9.4
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-11-18,2022-12-05,17,1063.17,952.09,111.08,4.7
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-11-28,2022-12-13,15,1058.64,914.12,144.51,6.1
ZS,CREDIT_SPREAD,BULLISH,TIME,2022-11-30,2022-12-15,15,1029.1,714.26,314.83,13.3
AMD,DIAGONAL,BEARISH,TIME,2022-11-30,2022-12-15,15,2633.69,1635.25,-998.44,-37.9
NVDA,NAKED_LONG,BEARISH,TIME,2022-12-13,2022-12-19,6,2003.41,1795.47,-207.93,-8.8
NVDA,CREDIT_SPREAD,BULLISH,TIME,2022-12-05,2022-12-20,15,1062.08,773.98,288.11,12.1
NVDA,NAKED_LONG,BULLISH,TIME,2022-12-19,2022-12-27,8,2179.58,1996.87,-182.71,-7.7
NVDA,NAKED_LONG,BULLISH,TIME,2022-12-20,2022-12-27,7,2158.98,1999.85,-159.13,-6.7
MSFT,DIAGONAL,BULLISH,TIME,2023-01-03,2023-01-18,15,5413.05,5269.08,-143.97,-2.7
AMD,DIAGONAL,BULLISH,TIME,2023-01-03,2023-01-18,15,1649.78,1738.9,89.12,5.4
ANET,DIAGONAL,BULLISH,TIME,2023-01-03,2023-01-18,15,1404.86,1346.09,-58.77,-3.8
LABU,DIAGONAL,BULLISH,TIME,2023-01-18,2023-02-02,15,5590.01,5774.89,184.87,3.3
GOOGL,DIAGONAL,BULLISH,TIME,2023-01-18,2023-02-02,15,2086.97,2607.47,520.5,24.9
TQQQ,NAKED_LONG,BEARISH,TIME,2023-02-02,2023-02-07,5,1237.28,1219.87,-17.41,-1.1
SOXL,NAKED_LONG,BEARISH,TIME,2023-02-02,2023-02-07,5,1459.37,1413.66,-45.71,-3.0
LABU,NAKED_LONG,BEARISH,TIME,2023-02-02,2023-02-07,5,6164.07,5711.38,-452.69,-7.3
SHOP,NAKED_LONG,BULLISH,TIME,2023-02-07,2023-02-13,6,1583.3,1495.73,-87.56,-5.5
AVGO,NAKED_LONG,BEARISH,TIME,2023-02-07,2023-02-13,6,1081.89,1084.25,2.36,0.2
DASH,NAKED_LONG,BEARISH,TIME,2023-02-07,2023-02-13,6,1744.67,1763.87,19.2,1.1
CRDO,NAKED_LONG,BEARISH,PROFIT,2023-02-13,2023-02-15,2,1386.97,2303.73,916.76,59.6
HOOD,NAKED_LONG,BULLISH,TIME,2023-02-13,2023-02-21,8,1303.13,1306.15,3.01,0.2
AMZN,CREDIT_SPREAD,BULLISH,TIME,2023-02-07,2023-02-22,15,509.29,376.5,132.79,8.6
COIN,CREDIT_SPREAD,BULLISH,TIME,2023-02-07,2023-02-22,15,770.69,601.66,169.03,11.0
TSLA,CREDIT_SPREAD,BULLISH,TIME,2023-02-13,2023-02-28,15,356.16,290.35,65.82,4.3
COIN,CREDIT_SPREAD,BULLISH,TIME,2023-02-13,2023-02-28,15,743.97,754.33,-10.37,-0.7
CRDO,DIAGONAL,BULLISH,TIME,2023-02-15,2023-03-02,15,1186.37,1235.29,48.92,3.2
MU,NAKED_LONG,BULLISH,TIME,2023-03-02,2023-03-07,5,1312.98,1270.13,-42.85,-2.8
TQQQ,DIAGONAL,BULLISH,TIME,2023-02-21,2023-03-08,15,1431.2,1232.2,-199.0,-12.9
SOXL,DIAGONAL,BULLISH,TIME,2023-02-22,2023-03-09,15,1034.35,945.08,-89.27,-5.8
GOOGL,DIAGONAL,BULLISH,TIME,2023-02-22,2023-03-09,15,2532.41,2073.82,-458.59,-18.1
SOXL,NAKED_LONG,BULLISH,TIME,2023-03-07,2023-03-13,6,1466.48,1375.08,-91.4,-5.9
ANET,NAKED_LONG,BEARISH,TIME,2023-03-09,2023-03-14,5,1512.76,1581.8,69.04,4.5
MU,DIAGONAL,BULLISH,TIME,2023-02-28,2023-03-15,15,1405.64,1194.37,-211.27,-13.7
PLTR,DIAGONAL,BULLISH,TIME,2023-02-28,2023-03-15,15,1503.65,1168.67,-334.98,-21.8
PLTR,CREDIT_SPREAD,BULLISH,TIME,2023-03-08,2023-03-23,15,754.91,508.5,246.41,16.0
TQQQ,DIAGONAL,BULLISH,TIME,2023-03-10,2023-03-27,17,1466.17,1709.21,243.05,15.8
